Sexo,Edad,cluster,Q1,Q2,Q3,variable,value,factor,tf,type_id,jitter_type,jitter_value
Male,19,1,Si,Si,Si,Q14,2,PEX,Internal,1,0.8315865635908812,1.7799802670447034
Male,19,1,Si,Si,Si,Q14,3,PEX,Internal,1,0.8073910609687036,3.0500337606503893
Male,19,1,Si,Si,No,Q14,4,PEX,Internal,1,0.771981013265286,3.9796901724425693
Male,19,1,Si,Si,Si,Q14,3,PEX,Internal,1,0.8849216676707103,2.953790452803875
Male,19,1,Si,Si,No,Q14,4,PEX,Internal,1,1.242394273209193,4.164802824819068
Male,19,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.1219096519011504,2.8353751947069745
Male,19,1,Si,Si,Si,Q14,4,PEX,Internal,1,0.8314056536049457,3.8806508047211983
Male,19,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.1187703642451798,2.8722898784144664
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.7513547925269057,4.121047473692856
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.945329163698367,3.7901003463430136
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.9533551115433203,3.8643680199596098
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.7866164987597473,4.241529680898621
Male,19,0,Si,Si,Si,Q14,3,PEX,Internal,1,0.750224784162804,2.810407638779851
Male,19,0,Si,Si,Si,Q14,3,PEX,Internal,1,0.9504798851060177,2.89043170461019
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.0882030754941252,4.021014903269007
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.8820451938787637,4.000474962241242
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.000891055298936,3.8980146345732027
Male,19,0,Si,Si,Si,Q14,5,PEX,Internal,1,0.943785861765319,5.198650397823044
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.8137346477828347,4.157619436429717
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.2022404211509896,4.180096384912656
Male,19,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.1016605860129691,3.085354748466432
Male,19,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.0370692891516138,3.114338365820463
Male,19,0,Si,Si,Si,Q14,2,PEX,Internal,1,0.9809567593706583,2.084393378006229
Male,19,0,Si,Si,Si,Q14,5,PEX,Internal,1,0.9445952918577707,5.094353941595262
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.2225505838682205,4.083205511945676
Male,19,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.029422781100413,3.078972707539467
Male,19,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.8129967408341652,3.9385393413043515
Male,19,0,Si,Si,Si,Q14,5,PEX,Internal,1,0.8059506827602287,5.164049979008932
Female,19,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.231704914821981,2.8078175929319986
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.8794201251050993,3.7656147538266627
Male,20,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.104535801356824,2.8354823684114936
Male,20,0,Si,Si,Si,Q14,5,PEX,Internal,1,0.9347273827322702,4.81004424853942
Female,20,0,Si,Si,Si,Q14,5,PEX,Internal,1,0.7563126001472646,5.086746294272493
Male,20,0,Si,Si,Si,Q14,5,PEX,Internal,1,1.1500941937176885,4.989879566785717
Male,20,0,Si,Si,Si,Q14,2,PEX,Internal,1,1.2450249459183775,2.1098382818731864
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.0287265841666462,3.7794937576390666
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.176922800785403,4.161810748937428
Male,20,1,Si,Si,Si,Q14,3,PEX,Internal,1,0.7799839117234106,2.9161497209687335
Male,20,1,Si,Si,Si,Q14,4,PEX,Internal,1,0.7541150429158705,4.224804453000269
Male,20,0,Si,Si,No,Q14,1,PEX,Internal,1,0.8416686285677883,1.2376734780475658
Male,20,0,Si,Si,No,Q14,1,PEX,Internal,1,1.141087214506277,0.9634889858440654
Male,20,0,Si,Si,Si,Q14,2,PEX,Internal,1,1.206488164152766,1.81774763549235
Male,20,1,Si,Si,Si,Q14,4,PEX,Internal,1,0.9149226076393293,3.936378876418087
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.0302424245099364,3.8806170285827895
Male,20,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.1945769805255029,2.772866018767415
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.7855306383604956,4.034586258595615
Female,20,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.0250023724335713,3.197554131227311
Male,20,1,Si,Si,Si,Q14,5,PEX,Internal,1,0.8139797951527574,5.034806434003543
Male,20,0,Si,Si,Si,Q14,3,PEX,Internal,1,0.9464766841332772,3.1574806616443154
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.0741714768352575,4.154191519785718
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.953227284256775,4.007378094610183
Male,20,0,Si,Si,Si,Q14,5,PEX,Internal,1,0.8460906953669143,4.877326412550428
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.0818062950287015,4.0462131161785715
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.113432008374213,3.7609416331103995
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.7868156420131438,3.9737108000326806
Male,20,0,Si,Si,Si,Q14,5,PEX,Internal,1,1.191131231572276,5.122602317543505
Male,20,0,Si,Si,Si,Q14,3,PEX,Internal,1,0.9917700450321889,2.882126747326836
Male,20,0,Si,Si,Si,Q14,3,PEX,Internal,1,0.8039829208415932,2.8366902675236894
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.1394212326993185,3.7688208804866727
Male,20,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.9276655939670859,4.190642093815985
Female,21,0,Si,Si,No,Q14,3,PEX,Internal,1,1.166211519490445,3.1828697662053513
Male,21,1,Si,Si,No,Q14,1,PEX,Internal,1,0.9631996883151337,0.7969408354831615
Male,21,1,Si,Si,Si,Q14,3,PEX,Internal,1,1.0183326592565116,3.150086012818451
Male,21,1,Si,Si,Si,Q14,3,PEX,Internal,1,0.870430064871375,2.925072311677111
Male,21,1,Si,Si,Si,Q14,3,PEX,Internal,1,1.1046138543185537,2.7835096331460605
Male,21,0,Si,Si,Si,Q14,3,PEX,Internal,1,0.9620518394000981,3.1364016411948157
Male,21,1,Si,Si,Si,Q14,2,PEX,Internal,1,1.0195243782787704,2.012709817932826
Male,21,0,Si,Si,Si,Q14,5,PEX,Internal,1,1.219859373272174,5.097353663549151
Male,21,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.0584140845163368,3.238737225772767
Male,21,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.8220601351547301,3.8763106785236
Male,21,0,Si,Si,Si,Q14,3,PEX,Internal,1,1.1504787749209897,2.8773162364357843
Male,21,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.1198537019444834,3.959061653702614
Male,21,0,Si,Si,Si,Q14,4,PEX,Internal,1,1.1521608826270036,3.8584260252626397
Male,21,0,Si,Si,Si,Q14,4,PEX,Internal,1,0.9084326145352257,3.849486333925861
Male,21,0,Si,Si,Si,Q14,2,PEX,Internal,1,0.7995388665479757,1.8567768867719354
Male,21,0,Si,Si,Si,Q14,5,PEX,Internal,1,0.8353056162272776,5.016800215041923
Female,21,0,Si,Si,Si,Q14,3,PEX,Internal,1,0.8875767221325896,2.943821389945243
Male,18,1,Si,Si,No,Q15,3,PEX,Internal,1,0.7927891890234122,3.0976470742113222
Male,18,1,Si,Si,Si,Q15,3,PEX,Internal,1,1.0750238593354882,2.973666393594314
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.9400617942855733,4.012627098068146
Male,18,1,Si,Si,Si,Q15,3,PEX,Internal,1,0.9907088072037027,2.9013099931283888
Male,18,1,Si,Si,No,Q15,3,PEX,Internal,1,0.7966056340883805,2.8062528757366345
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.1168869061445263,3.8295458269736544
Female,18,1,Si,Si,Si,Q15,4,PEX,Internal,1,0.8584025516690605,4.000343975490478
Male,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.076524883305007,2.7690169380870113
Female,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.9458993417620216,4.085268806289076
Male,18,0,SI,Si,No,Q15,4,PEX,Internal,1,0.7621230915592139,3.761928031254664
Male,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.1337100767082124,3.176610112498981
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.7641757515362098,3.7751889335490194
Male,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.9659049020223427,3.185388824929788
Male,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.9869435653608636,2.854242300617463
Female,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.9911609541195452,3.2417275079619117
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.219364901393113,4.145515214687317
Male,18,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.2280041923836678,4.7562532606143835
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.9785047442824553,4.230470907251953
Male,18,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.9104191555014034,4.970893248796738
Male,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.9221366720324506,2.9506141252547486
Male,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.2368081226956154,3.1580750163163835
Male,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.13968145139655,2.9815375652497806
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.9085917121972713,4.179607674472828
Female,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.8886052140934964,3.9818404336859157
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.1719896151965088,3.919280120151935
Male,18,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.7704854372767236,5.138794765102188
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.9804391574563334,4.0207691589824845
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.8884005424521957,4.148527546250361
Male,18,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.830471387131062,4.760006281516317
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.036832939689949,4.175025577602352
Male,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.9345492646238975,2.768283650837069
Male,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.8088616281335448,3.1036016251640133
Male,18,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.0101298383965653,5.206046457800453
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.9937451720555739,3.9537203613206158
Male,18,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.8238234342645614,5.248362999598426
Male,18,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.8603084187277534,4.931669606087597
Male,18,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.8532820332328139,2.9882055636581053
Male,18,0,Si,Si,Si,Q15,2,PEX,Internal,1,1.1155405823015256,1.9547750299088005
Male,18,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.7701122616249445,4.926395499049529
Male,18,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.2278650996903064,3.882443396624672
Male,18,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.8348490502022845,5.0550787339343115
Male,19,1,Si,Si,Si,Q15,1,PEX,Internal,1,0.9826462811756644,1.0997488720891626
Female,19,1,Si,Si,No,Q15,3,PEX,Internal,1,1.0001011280767833,2.8146189594838207
Male,19,1,Si,Si,Si,Q15,4,PEX,Internal,1,1.1795230613268748,4.090487014758504
Male,19,1,Si,Si,Si,Q15,3,PEX,Internal,1,1.0256203331036726,3.2490819614660853
Male,19,1,Si,Si,No,Q15,3,PEX,Internal,1,1.0616914054518498,2.9450621668958457
Male,19,1,Si,Si,Si,Q15,2,PEX,Internal,1,0.9925835470014044,1.8258685826711782
Male,19,1,Si,Si,No,Q15,3,PEX,Internal,1,1.2348811917678835,2.8472837833340523
Male,19,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.1609698523876952,2.831286321325904
Male,19,1,Si,Si,Si,Q15,3,PEX,Internal,1,1.1223584077684607,3.132955207512991
Male,19,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.7799007946449805,5.105722271239342
Male,19,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.0979701235173347,2.8107914239842047
Male,19,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.75983804818219,2.843561225327124
Male,19,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.9166817009144244,4.832377745362391
Male,19,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.9209637261161605,3.1521756165451302
Male,19,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.7953111151807655,2.9784505300873994
Male,19,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.9398171031394089,5.18502499543235
Male,19,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.159151152498513,5.1132869384947615
Male,19,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.0221576578295755,4.207578413601391
Male,19,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.1754698482870167,3.8353374545456207
Male,19,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.178238384911536,3.8379063702751743
Male,19,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.200050285062341,5.20056319518189
Male,19,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.016447504119686,3.085641281502413
Male,19,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.8818815878325439,4.114631551615404
Male,19,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.8172365909276353,4.779668261459733
Male,19,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.131076439857335,3.95043084342762
Male,19,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.8598315444278031,3.909141120798272
Male,19,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.1973677413538266,2.778879450634404
Male,19,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.0829521270381095,2.913826074408481
Male,19,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.0964620754037229,3.076659414524356
Male,19,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.8268086630851896,4.8935820369832195
Female,19,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.16871989524238,5.1721442115312115
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.1317922194755734,2.965905142164919
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.7682742229842319,3.2307086111590015
Male,20,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.861489448410063,3.914264765450227
Female,20,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.1286810854800509,3.934916255592227
Male,20,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.8862555110818844,3.914915373158002
Male,20,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.0460673295618286,3.7673495118553895
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.7966763504438641,3.182336348731808
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.818583359308013,3.0187971631869184
Male,20,1,Si,Si,Si,Q15,2,PEX,Internal,1,0.8703275397865262,1.794158883347388
Male,20,1,Si,Si,Si,Q15,2,PEX,Internal,1,1.0551095915126663,1.9563344376131129
Male,20,0,Si,Si,No,Q15,3,PEX,Internal,1,1.1145046673660213,3.1808183645150345
Male,20,0,Si,Si,No,Q15,5,PEX,Internal,1,0.9637278233211357,5.096988016380861
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.1922765479021995,2.7992260058615517
Male,20,1,Si,Si,Si,Q15,3,PEX,Internal,1,1.2360736460522006,2.9925337746199054
Male,20,0,Si,Si,Si,Q15,2,PEX,Internal,1,0.9284363115515166,2.072431414588451
Male,20,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.1582030616263388,4.04555933418277
Male,20,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.8130027529855566,4.791546424734757
Female,20,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.1580836667739156,4.776722974364504
Male,20,1,Si,Si,Si,Q15,2,PEX,Internal,1,0.8832834640387501,1.9356950420276506
Male,20,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.0964323989325195,5.046502237416144
Male,20,0,Si,Si,Si,Q15,5,PEX,Internal,1,0.9402222627100247,4.781569360967321
Male,20,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.022251974370121,5.023708443245861
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.1080328738332976,2.7680458902661065
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.8546243315077395,2.7591509522018782
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.8856386723844136,3.2369130609200187
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.2399126690120994,2.8788904198760514
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.1034628988114639,3.216150248586921
Male,20,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.063561402098218,4.9404336028473885
Male,20,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.2368871368419763,4.026688975070007
Male,20,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.0852670827166846,3.1797208371523835
Male,20,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.1453499973657815,5.138625190090254
Female,21,0,Si,Si,No,Q15,3,PEX,Internal,1,1.1418830275260214,2.8997017054640537
Male,21,1,Si,Si,No,Q15,2,PEX,Internal,1,0.9366167174196351,2.07856948124019
Male,21,1,Si,Si,Si,Q15,2,PEX,Internal,1,0.8374649285335534,1.9059114578331027
Male,21,1,Si,Si,Si,Q15,2,PEX,Internal,1,0.9197837822522237,2.1773952890395845
Male,21,1,Si,Si,Si,Q15,3,PEX,Internal,1,1.1210423292556086,2.77946101310181
Male,21,0,Si,Si,Si,Q15,4,PEX,Internal,1,1.084503046106405,3.862569606669518
Male,21,1,Si,Si,Si,Q15,4,PEX,Internal,1,0.894166803853301,4.052086529663625
Male,21,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.7829996238389791,3.106510687912748
Male,21,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.2074835076567423,2.9702239385977283
Male,21,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.0594809279920423,2.816939317423567
Male,21,0,Si,Si,Si,Q15,3,PEX,Internal,1,0.9723145188140845,2.8603783424869538
Male,21,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.1793602091818687,4.7962120856018
Male,21,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.0278496093610798,3.0521358370925697
Male,21,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.050799550385218,2.8458985292354257
Male,21,0,Si,Si,Si,Q15,3,PEX,Internal,1,1.094012665700987,3.1006056416608025
Male,21,0,Si,Si,Si,Q15,5,PEX,Internal,1,1.089750245472395,5.002736117726297
Female,21,0,Si,Si,Si,Q15,4,PEX,Internal,1,0.9697014213151149,4.007530589163158
Male,18,1,Si,Si,No,Q16,1,SI,Internal,2,1.7624840450726698,0.9315114263128832
Male,18,1,Si,Si,Si,Q16,2,SI,Internal,2,2.0192159307867197,2.025604027572385
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,2.0347670899346078,3.185815280039223
Male,18,1,Si,Si,Si,Q16,3,SI,Internal,2,1.773318845810464,3.070275690401618
Male,18,1,Si,Si,No,Q16,3,SI,Internal,2,2.2168228570668593,3.1966357207258302
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,2.183278674258253,2.8694249825366067
Female,18,1,Si,Si,Si,Q16,2,SI,Internal,2,2.18802834286948,1.784646718989194
Male,18,0,Si,Si,Si,Q16,2,SI,Internal,2,1.9213407992501557,1.792476321260617
Female,18,0,Si,Si,Si,Q16,3,SI,Internal,2,1.8981048949216048,3.092288284931059
Male,18,0,SI,Si,No,Q16,3,SI,Internal,2,1.7515503924669646,3.025273072037015
Male,18,0,Si,Si,Si,Q16,4,SI,Internal,2,1.9995536161685186,4.013444052270306
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,2.138181192260306,2.941089147207997
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,1.9197362025028255,2.8239519062876703
Male,18,0,Si,Si,Si,Q16,2,SI,Internal,2,1.8013597302989663,1.8426864517339183
Female,18,0,Si,Si,Si,Q16,2,SI,Internal,2,1.8134934984886089,1.992456025347952
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,1.7993605048145263,3.0428231433132633
Male,18,0,Si,Si,Si,Q16,2,SI,Internal,2,1.7638214797544034,1.8642157991799433
Male,18,0,Si,Si,Si,Q16,4,SI,Internal,2,2.172192076305598,4.026394484706024
Male,18,0,Si,Si,Si,Q16,2,SI,Internal,2,2.158418292898392,1.7830224131279278
Male,18,0,Si,Si,Si,Q16,5,SI,Internal,2,1.8484842593483575,4.931463391680663
Male,18,0,Si,Si,Si,Q16,2,SI,Internal,2,2.1626136929945727,2.106053259559766
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,1.922518933555191,2.8094136697282814
Male,18,0,Si,Si,Si,Q16,2,SI,Internal,2,2.200079217641143,1.878038766332593
Female,18,0,Si,Si,Si,Q16,3,SI,Internal,2,2.197638163996498,3.1766810526217366
Male,18,0,Si,Si,Si,Q16,4,SI,Internal,2,2.143264622823559,3.9607552116580287
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,2.124201512099204,2.7979538090773404
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,2.072902787444377,2.852270698537887
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,2.000413022724439,2.7736000220356902
Male,18,0,Si,Si,Si,Q16,5,SI,Internal,2,1.9628475567814534,4.975143212642599
Male,18,0,Si,Si,Si,Q16,4,SI,Internal,2,2.2084218237590885,3.8122984532431055
Male,18,0,Si,Si,Si,Q16,5,SI,Internal,2,2.1646019502723086,5.033612676659471
Male,18,0,Si,Si,Si,Q16,4,SI,Internal,2,2.2488036023486715,4.169942408661356
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,1.91688625969933,3.0527173593146286
Male,18,0,Si,Si,Si,Q16,5,SI,Internal,2,2.179128138344579,4.922367331358491
Male,18,0,Si,Si,Si,Q16,5,SI,Internal,2,2.078230874299018,4.912676037510737
Male,18,0,Si,Si,Si,Q16,2,SI,Internal,2,1.862028481800603,1.765434755588553
Male,18,0,Si,Si,Si,Q16,4,SI,Internal,2,2.191149153795386,4.127748918901656
Male,18,0,Si,Si,Si,Q16,5,SI,Internal,2,2.0617569609063326,4.769582611995771
Male,18,0,Si,Si,Si,Q16,2,SI,Internal,2,2.036735628397992,2.1958038398765956
Male,18,0,Si,Si,Si,Q16,2,SI,Internal,2,1.9901953497868132,1.8599451174954735
Male,18,0,Si,Si,Si,Q16,3,SI,Internal,2,2.156709785264939,3.1711517038122623
Male,19,1,Si,Si,Si,Q16,2,SI,Internal,2,2.0469572755290883,1.8084970215044192
Female,19,1,Si,Si,No,Q16,1,SI,Internal,2,1.8114369912056678,0.8040527335029175
Male,19,1,Si,Si,Si,Q16,1,SI,Internal,2,1.793386540922437,0.8821426415310445
Male,19,1,Si,Si,Si,Q16,2,SI,Internal,2,2.0773710035554642,2.1175335630364582
Male,19,1,Si,Si,No,Q16,2,SI,Internal,2,2.1162150293097315,1.8426137476510789
Male,19,1,Si,Si,Si,Q16,3,SI,Internal,2,2.0819182599872486,2.761008725658089
Male,19,1,Si,Si,No,Q16,1,SI,Internal,2,1.9071378971384574,0.9692644576666194
Male,19,0,Si,Si,Si,Q16,3,SI,Internal,2,1.7686673114195521,3.228265775378901
Male,19,1,Si,Si,Si,Q16,2,SI,Internal,2,1.9211414127654889,1.935092459815269
Male,19,0,Si,Si,Si,Q16,2,SI,Internal,2,2.214192011116947,2.1931554099790276
Male,19,0,Si,Si,Si,Q16,5,SI,Internal,2,1.8277044407484526,4.894837054339088
Male,19,0,Si,Si,Si,Q16,1,SI,Internal,2,1.7732048762857655,0.8357006784459924
Male,19,0,Si,Si,Si,Q16,3,SI,Internal,2,2.1321098642197804,3.2207562353483095
Male,19,0,Si,Si,Si,Q16,5,SI,Internal,2,2.0276231904212456,5.186670446647781
Male,19,0,Si,Si,Si,Q16,3,SI,Internal,2,1.8079863036652553,3.1109630411911513
Male,19,0,Si,Si,Si,Q16,5,SI,Internal,2,2.151773901147765,5.099198128488823
Male,19,0,Si,Si,Si,Q16,4,SI,Internal,2,2.0339369133791494,3.7571745503841063
Male,19,0,Si,Si,Si,Q16,4,SI,Internal,2,1.81079006442583,3.9241121969705333
Male,19,0,Si,Si,Si,Q16,5,SI,Internal,2,1.7899063745934969,5.241013317093402
Male,19,0,Si,Si,Si,Q16,2,SI,Internal,2,1.9913327110109829,1.9006639133489136
Male,19,0,Si,Si,Si,Q16,3,SI,Internal,2,1.9284031792241203,2.845048653706516
Male,19,0,Si,Si,Si,Q16,3,SI,Internal,2,1.7910552063760412,3.1843015308501803
Male,19,0,Si,Si,Si,Q16,4,SI,Internal,2,1.9646535104560177,4.161018730254872
Male,19,0,Si,Si,Si,Q16,3,SI,Internal,2,2.1292389557784475,3.0768444230911367
Male,19,0,Si,Si,Si,Q16,5,SI,Internal,2,1.870898004016237,5.133522616859164
Male,19,0,Si,Si,Si,Q16,3,SI,Internal,2,1.882351263334309,3.0244257292991636
Male,19,0,Si,Si,Si,Q16,3,SI,Internal,2,2.1717175251567933,2.956602141912944
Male,19,0,Si,Si,Si,Q16,3,SI,Internal,2,1.8216467496912454,3.2221304211332367
Male,19,0,Si,Si,Si,Q16,5,SI,Internal,2,1.8105003567098534,5.241899413897189
Male,19,0,Si,Si,Si,Q16,2,SI,Internal,2,2.1144087673344085,2.0920253478939017
Female,19,0,Si,Si,Si,Q16,2,SI,Internal,2,1.794160963730381,2.094972497450064
Male,20,0,Si,Si,Si,Q16,3,SI,Internal,2,1.9199833664744288,3.1051549428306324
Male,20,0,Si,Si,Si,Q16,5,SI,Internal,2,1.9965419434782175,5.184424916230615
Male,20,0,Si,Si,Si,Q16,3,SI,Internal,2,1.7520816431290154,3.1069504000717467
Female,20,0,Si,Si,Si,Q16,5,SI,Internal,2,1.765189699398987,5.230129061974091
Male,20,0,Si,Si,Si,Q16,2,SI,Internal,2,2.0001536052282933,2.199117454339615
Male,20,0,Si,Si,Si,Q16,3,SI,Internal,2,1.9068394071217627,3.1968447920701717
Male,20,0,Si,Si,Si,Q16,3,SI,Internal,2,1.84582874135081,2.8127630036131426
Male,20,0,Si,Si,Si,Q16,3,SI,Internal,2,1.827748243652009,2.760985707211185
Male,20,1,Si,Si,Si,Q16,2,SI,Internal,2,1.9824136924175724,1.8984837987978684
Male,20,1,Si,Si,Si,Q16,1,SI,Internal,2,1.8844343336021359,1.1254634516823705
Male,20,0,Si,Si,No,Q16,3,SI,Internal,2,1.9484517083804729,2.8595488688176527
Male,20,0,Si,Si,No,Q16,2,SI,Internal,2,1.9136103578631536,1.7534540884938101
Male,20,0,Si,Si,Si,Q16,1,SI,Internal,2,2.029848158196738,1.125813805060456
Male,20,1,Si,Si,Si,Q16,3,SI,Internal,2,2.176458994463294,2.7734719361905533
Male,20,0,Si,Si,Si,Q16,2,SI,Internal,2,1.8878382404556087,2.0606207108560373
Male,20,0,Si,Si,Si,Q16,2,SI,Internal,2,2.042721320819796,2.118421299964388
